,symbol,date,rmse_norm,rmse_denorm
0,LTC_with_indicators,2016-07-29,0.0108543032990433,0.00027669791993498866
1,LTC_with_indicators,2016-08-26,0.026793665934933347,0.0006830242614448067
2,LTC_with_indicators,2016-09-09,0.010213969323580124,0.0002603745538890369
3,LTC_with_indicators,2016-10-29,0.008058841741386213,0.0002054358742237094
4,LTC_with_indicators,2016-11-24,0.0028521896645522515,7.270807585120151e-05
5,LTC_with_indicators,2016-12-14,0.0027095759034661826,6.90725258588789e-05
6,LTC_with_indicators,2017-01-27,0.004674078782363644,0.00011915174162387826
7,LTC_with_indicators,2017-02-14,0.0008271971924112831,2.1086915597320205e-05
8,LTC_with_indicators,2017-03-22,0.0008601713811614287,2.192764817178245e-05
9,LTC_with_indicators,2017-04-20,0.024032120448948535,0.0006126267074346541
10,LTC_with_indicators,2017-05-07,0.05988830603891804,0.0015266726025938981
11,LTC_with_indicators,2017-06-11,0.0056201230127246316,0.00014326825588941577
