,symbol,date,rmse_norm,rmse_denorm
0,XEM,2016-07-29,0.006377930552478983,7.719205344212247e-07
1,XEM,2016-08-26,0.0015268485719513586,1.8479451886378147e-07
2,XEM,2016-09-09,0.001275629689774599,1.5438945298315878e-07
3,XEM,2016-10-29,0.001387353183454322,1.6791142010595624e-07
4,XEM,2016-11-24,0.001419168904745062,1.7176198794273672e-07
5,XEM,2016-12-14,0.0014479105203597728,1.752404656680305e-07
6,XEM,2017-01-27,0.000445090327234908,5.386940353200752e-08
7,XEM,2017-02-14,0.004699550102126512,5.687865217914812e-07
8,XEM,2017-03-22,0.002848480017748775,3.4475190005031976e-07
9,XEM,2017-04-20,0.005392343833910795,6.52635627938433e-07
10,XEM,2017-05-07,0.16398858330392208,1.9847539493115615e-05
11,XEM,2017-06-11,0.04878578554014923,5.9045459424145565e-06
